codigo_region,region,edificio_id,nombre_comuna,setpoint_c,wall_u_multiplier,window_u_multiplier,infiltration_multiplier,heating_demand_kwh,redpe_mid_m3st_per_consumer,simulated_wood_volume_stere,relative_volume_error,assigned_fuel_energy_kwh,unallocated_fuel_energy_kwh,unmet_heating_energy_kwh,storage_spill_energy_kwh,wood_mass_kg,event_count,selection_score,u_wall_1,u_window,n_air_infiltration,thermal_zone,model_persons,model_area_m2
12,Magallanes,2577343,Natales,24.0,2.5,2.5,1.0,32553.858316717506,23.345,19.32,-0.17241379310344823,36064.0,7516.0,14530.121798177255,0.0,8655.36,2254,0.23909631627085187,1.45625,10.084739643848547,0.8,I,3,76.0
12,Magallanes,2577343,Natales,24.0,2.5,2.5,1.5,35363.65902628719,23.345,20.331428571428575,-0.12908851696600662,37952.0,5628.0,16393.82560454602,0.0,9108.480000000001,2372,0.20432406356786995,1.45625,10.084739643848547,1.2000000000000002,I,3,76.0
12,Magallanes,2577343,Natales,24.0,2.5,2.5,2.0,38174.35571482879,23.345,21.154285714285717,-0.09384083468469832,39488.0,4092.0,18434.169297347238,0.0,9477.12,2468,0.17844005128564938,1.45625,10.084739643848547,1.6,I,3,76.0
12,Magallanes,2577343,Natales,24.0,2.5,2.5,2.5,40985.065476500036,23.345,21.831428571428575,-0.06483492947403831,40752.0,2828.0,20610.50774383677,0.0,9780.480000000001,2547,0.15942193151092116,1.45625,10.084739643848547,2.0,I,3,76.0
12,Magallanes,2577343,Natales,24.0,2.5,2.5,3.0,43796.12356946698,23.345,22.388571428571428,-0.04096931126273596,41792.0,1788.0,22900.12356946698,0.0,10030.08,2612,0.14606395820843115,1.45625,10.084739643848547,2.4000000000000004,I,3,76.0
12,Magallanes,2577343,Natales,24.0,2.5,3.0,1.0,34565.0599548909,23.345,20.125714285714288,-0.13790043753633374,37568.0,6012.0,15787.50930554496,0.0,9016.320000000002,2348,0.2103534403153377,1.45625,12.101687572618255,0.8,I,3,76.0
12,Magallanes,2577343,Natales,24.0,2.5,3.0,1.5,37337.05290371592,23.345,20.948571428571427,-0.10265275525502558,39104.0,4476.0,17789.186394029988,0.0,9384.96,2444,0.18429197688894017,1.45625,12.101687572618255,1.2000000000000002,I,3,76.0
12,Magallanes,2577343,Natales,24.0,2.5,3.0,2.0,40109.09953069083,23.345,21.65142857142857,-0.07254535997307465,40416.0,3164.0,19902.889192599843,0.0,9699.84,2526,0.1638849156986361,1.45625,12.101687572618255,1.6,I,3,76.0
12,Magallanes,2577343,Natales,24.0,2.5,3.0,2.5,42881.44133452389,23.345,22.294285714285714,-0.04500810819080254,41616.0,1964.0,22073.441334523883,0.0,9987.84,2601,0.14630889448967305,1.45625,12.101687572618255,2.0,I,3,76.0
12,Magallanes,2577343,Natales,24.0,2.5,3.0,3.0,45654.0120218987,23.345,22.69714285714286,-0.02775143040724514,42368.0,1212.0,24475.10604657291,0.0,10168.320000000002,2648,0.14007408321391293,1.45625,12.101687572618255,2.4000000000000004,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,1.0,1.0,27955.119518050957,23.345,17.52857142857143,-0.24915093473671324,32720.0,10860.0,11599.307916546297,0.0,7852.8,2045,0.30238318768093675,1.7475,4.033895857539418,0.8,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,1.0,1.5,30819.998135666392,23.345,18.54,-0.2058256585992718,34608.0,8972.0,13518.590457146302,0.0,8305.92,2163,0.2678660003025591,1.7475,4.033895857539418,1.2000000000000002,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,1.0,2.0,33685.682906628186,23.345,19.482857142857142,-0.165437689318606,36368.0,7212.0,15502.679306491382,0.0,8728.32,2273,0.23658353285459216,1.7475,4.033895857539418,1.6,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,1.0,2.5,36552.26346846677,23.345,20.39142857142857,-0.1265183734663281,38064.0,5516.0,17527.463760967523,0.0,9135.359999999999,2379,0.2069564815937605,1.7475,4.033895857539418,2.0,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,1.0,3.0,39419.666929756386,23.345,21.248571428571424,-0.08980203775663205,39664.0,3916.0,19592.764817468327,0.0,9519.359999999999,2479,0.17971835174225997,1.7475,4.033895857539418,2.4000000000000004,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,1.5,1.0,30065.66183420831,23.345,18.368571428571432,-0.21316892574121085,34288.0,9292.0,12924.519318243258,0.0,8229.12,2143,0.27248291985889445,1.7475,6.050843786309128,0.8,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,1.5,1.5,32891.11438884658,23.345,19.32,-0.17241379310344823,36064.0,7516.0,14860.38904169932,0.0,8655.36,2254,0.24061199889371587,1.7475,6.050843786309128,1.2000000000000002,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,1.5,2.0,35717.582703674845,23.345,20.245714285714286,-0.13276015053697637,37792.0,5788.0,16829.106453782762,0.0,9070.08,2362,0.2099933146204218,1.7475,6.050843786309128,1.6,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,1.5,2.5,38544.69695466088,23.345,21.077142857142857,-0.09714530489857111,39344.0,4236.0,18878.16845653292,0.0,9442.56,2459,0.18378214958206318,1.7475,6.050843786309128,2.0,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,1.5,3.0,41372.636897458506,23.345,21.754285714285718,-0.06813939968791094,40608.0,2972.0,21071.776402522282,0.0,9745.920000000002,2538,0.1648432840501059,1.7475,6.050843786309128,2.4000000000000004,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,2.0,1.0,32121.89444980957,23.345,19.08857142857143,-0.1823272037450661,35632.0,7948.0,14307.434306279214,0.0,8551.68,2227,0.2479877558619969,1.7475,8.067791715078837,0.8,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,2.0,1.5,34909.29427960385,23.345,20.03142857142857,-0.14193923446440046,37392.0,6188.0,16221.12336417475,0.0,8974.08,2337,0.2163822053876439,1.7475,8.067791715078837,1.2000000000000002,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,2.0,2.0,37697.21064143227,23.345,20.905714285714286,-0.10448857204051032,39024.0,4556.0,18191.033419212774,0.0,9365.76,2439,0.18797197460688375,1.7475,8.067791715078837,1.6,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,2.0,2.5,40485.99217240509,23.345,21.59142857142857,-0.07511550347275348,40304.0,3276.0,20337.494123706205,0.0,9672.96,2519,0.16844957471509495,1.7475,8.067791715078837,2.0,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,2.0,3.0,43275.05004813675,23.345,22.14857142857143,-0.05124988526145082,41344.0,2236.0,22604.20431416769,0.0,9922.56,2584,0.15498648147149072,1.7475,8.067791715078837,2.4000000000000004,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,2.5,1.0,34126.19767727004,23.345,19.808571428571426,-0.1514854817489215,36976.0,6604.0,15646.31465856233,0.0,8874.24,2311,0.22329050542291112,1.7475,10.084739643848547,0.8,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,2.5,1.5,36875.954380518924,23.345,20.65714285714286,-0.11513630939632215,38560.0,5020.0,17602.097902799327,0.0,9254.4,2410,0.19591693308975644,1.7475,10.084739643848547,1.2000000000000002,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,2.5,2.0,39626.60316319945,23.345,21.36,-0.08502891411437137,39872.0,3708.0,19694.444297859267,0.0,9569.28,2492,0.1754118617869701,1.7475,10.084739643848547,1.6,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,2.5,2.5,42377.54864524293,23.345,21.97714285714286,-0.05859315240339003,41024.0,2556.0,21867.07180719389,0.0,9845.76,2564,0.1589468550522835,1.7475,10.084739643848547,2.0,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,2.5,3.0,45128.58193959742,23.345,22.534285714285712,-0.034727534192087677,42064.0,1516.0,24096.581939597414,0.0,10095.359999999999,2629,0.1453130410282392,1.7475,10.084739643848547,2.4000000000000004,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,3.0,1.0,36079.78822257005,23.345,20.46,-0.12358106660955229,38192.0,5388.0,16990.22218162996,0.0,9166.08,2387,0.2015536328400707,1.7475,12.101687572618255,0.8,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,3.0,1.5,38793.261839574276,23.345,21.282857142857143,-0.08833338432824399,39728.0,3852.0,18933.420097516693,0.0,9534.720000000001,2483,0.17522379322001402,1.7475,12.101687572618255,1.2000000000000002,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,3.0,2.0,41507.073565547194,23.345,21.874285714285715,-0.06299911268855359,40832.0,2748.0,21092.93952242313,0.0,9799.68,2552,0.159800120134277,1.7475,12.101687572618255,1.6,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,3.0,2.5,44220.94387921736,23.345,22.397142857142864,-0.04060214790563868,41808.0,1772.0,23316.943879217364,0.0,10033.920000000002,2613,0.14760969209663163,1.7475,12.101687572618255,2.0,I,3,76.0
12,Magallanes,2577343,Natales,24.0,3.0,3.0,3.0,46935.161755042034,23.345,22.84285714285714,-0.02150965333659701,42640.0,940.0,25620.406670685756,0.0,10233.6,2665,0.1390883897784775,1.7475,12.101687572618255,2.4000000000000004,I,3,76.0
14,Los Rios,2334311,Corral,22.0,1.0,1.0,1.0,8128.400605123327,14.16,8.297142857142859,-0.41404358353510884,15488.0,10942.0,1858.0142721926343,770.4880356351659,3717.1200000000003,484,0.4281034720874557,0.7045,6.248714153442176,0.6,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,1.0,1.5,9196.224609132823,14.16,9.102857142857143,-0.35714285714285715,16992.0,9438.0,2209.6919998800445,824.5541700899564,4078.0800000000004,531,0.373863946812778,0.7045,6.248714153442176,0.8999999999999999,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,1.0,2.0,10274.839991163293,14.16,9.737142857142857,-0.3123486682808717,18176.0,8254.0,2725.1012700878487,873.0018298658458,4362.24,568,0.33296994160730264,0.7045,6.248714153442176,1.2,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,1.0,2.5,11360.824521086975,14.16,10.56,-0.2542372881355932,19712.0,6718.0,3161.561263102583,1000.4719036461397,4730.88,616,0.2781613234220297,0.7045,6.248714153442176,1.5,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,1.0,3.0,12452.8968048923,14.16,11.297142857142857,-0.20217917675544794,21088.0,5342.0,3640.2870878471067,1083.2114383899836,5061.12,659,0.22972580625107494,0.7045,6.248714153442176,1.7999999999999998,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,1.5,1.0,10222.262444270153,14.16,9.805714285714288,-0.307506053268765,18304.0,8126.0,2622.788417498069,885.4246931679347,4392.960000000001,572,0.32735310901979087,0.7045,9.373071230163264,0.6,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,1.5,1.5,11279.93477676438,14.16,10.577142857142858,-0.2530266343825665,19744.0,6686.0,3076.7553989479184,1014.2266585204098,4738.56,617,0.27630893025050385,0.7045,9.373071230163264,0.8999999999999999,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,1.5,2.0,12342.896024447336,14.16,11.228571428571428,-0.20702179176755456,20960.0,5470.0,3587.4849461218078,1078.7604375112116,5030.4,655,0.2341688590859186,0.7045,9.373071230163264,1.2,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,1.5,2.5,13409.555484902163,14.16,12.0,-0.15254237288135594,22400.0,4030.0,4020.18295426253,1177.8508333260777,5376.0,700,0.182963734623789,0.7045,9.373071230163264,1.5,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,1.5,3.0,14479.872705201145,14.16,12.788571428571426,-0.0968523002421309,23872.0,2558.0,4419.591483936298,1263.1180481782408,5729.28,746,0.13029604964762692,0.7045,9.373071230163264,1.7999999999999998,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,2.0,1.0,12250.581143076164,14.16,11.211428571428572,-0.2082324455205811,20928.0,5502.0,3504.0830708282074,1073.4865399798832,5022.72,654,0.23474839762673477,0.7045,12.497428306884352,0.6,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,2.0,1.5,13289.501072601935,14.16,12.0,-0.15254237288135594,22400.0,4030.0,3907.6544023990464,1186.2905046552523,5376.0,700,0.18211221323246488,0.7045,12.497428306884352,0.8999999999999999,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,2.0,2.0,14331.881267426292,14.16,12.72,-0.10169491525423725,23744.0,2686.0,4326.841827113556,1255.3196324509831,5698.56,742,0.13443681330276966,0.7045,12.497428306884352,1.2,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,2.0,2.5,15376.492611486108,14.16,13.32,-0.05932203389830507,24864.0,1566.0,4820.582563882846,1280.5608646991273,5967.360000000001,777,0.09580014637566298,0.7045,12.497428306884352,1.5,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,2.0,3.0,16422.53422014412,14.16,13.714285714285715,-0.031476997578692434,25600.0,830.0,5503.170639576134,1297.957488988853,6144.0,800,0.07312036223685464,0.7045,12.497428306884352,1.7999999999999998,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,2.5,1.0,14202.701888379594,14.16,12.634285714285717,-0.10774818401937028,23584.0,2846.0,4268.370851910423,1246.7918945046695,5660.160000000001,737,0.14004762292902162,0.7045,15.62178538360544,0.6,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,2.5,1.5,15219.830405762505,14.16,13.32,-0.05932203389830507,24864.0,1566.0,4682.806285812201,1298.8565453944948,5967.360000000001,777,0.09475757143755745,0.7045,15.62178538360544,0.8999999999999999,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,2.5,2.0,16238.355981662178,14.16,13.714285714285715,-0.031476997578692434,25600.0,830.0,5326.266922994849,1308.0729221228194,6144.0,800,0.07178170376858914,0.7045,15.62178538360544,1.2,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,2.5,2.5,17257.932375138822,14.16,14.158928571428572,-7.566585956416751e-05,26430.0,0.0,5991.136867346454,1403.563183896554,6343.2,826,0.04541154832151236,0.7045,15.62178538360544,1.5,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,2.5,3.0,18278.955020757494,14.16,14.158928571428572,-7.566585956416751e-05,26430.0,0.0,7010.838426850412,1452.746649655147,6343.2,826,0.053127791677577134,0.7045,15.62178538360544,1.7999999999999998,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,3.0,1.0,16073.789477484015,14.16,13.68,-0.03389830508474579,25536.0,894.0,5205.645848863995,1320.234945554417,6128.64,798,0.07329025248439766,0.7045,18.746142460326528,0.6,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,3.0,1.5,17066.86398274942,14.16,14.158928571428572,-7.566585956416751e-05,26430.0,0.0,5795.304297269442,1388.459878766748,6343.2,826,0.04392965221801625,0.7045,18.746142460326528,0.8999999999999999,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,3.0,2.0,18061.43435329016,14.16,14.158928571428572,-7.566585956416751e-05,26430.0,0.0,6787.508988061789,1440.8645093121709,6343.2,826,0.05143782240940744,0.7045,18.746142460326528,1.2,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,3.0,2.5,19057.170868312463,14.16,14.158928571428572,-7.566585956416751e-05,26430.0,0.0,7743.270777126642,1442.0671129723055,6343.2,826,0.05867022338606165,0.7045,18.746142460326528,1.5,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.0,3.0,3.0,20053.378591978424,14.16,14.158928571428572,-7.566585956416751e-05,26430.0,0.0,8712.068382923166,1455.1006987827855,6343.2,826,0.06600126845451813,0.7045,18.746142460326528,1.7999999999999998,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,1.0,1.0,9284.797260036841,14.16,9.068571428571428,-0.3595641646489105,16928.0,9502.0,2341.782907641548,835.0488346523783,4062.7200000000003,529,0.37728480715849466,1.05675,6.248714153442176,0.6,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,1.0,1.5,10324.130336220933,14.16,9.72,-0.31355932203389825,18144.0,8286.0,2796.38804970046,876.679073274873,4354.56,567,0.3347200337228915,1.05675,6.248714153442176,0.8999999999999999,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,1.0,2.0,11371.185057022392,14.16,10.388571428571428,-0.2663438256658596,19392.0,7038.0,3310.54919818351,976.7297983324578,4654.08,606,0.29139527627640455,1.05675,6.248714153442176,1.2,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,1.0,2.5,12424.335695204725,14.16,11.142857142857142,-0.21307506053268768,20800.0,5630.0,3727.1532555203426,1050.4170743119753,4992.0,650,0.24127902009016283,1.05675,6.248714153442176,1.5,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,1.0,3.0,13481.556048021299,14.16,11.811428571428573,-0.1658595641646488,22048.0,4382.0,4216.170445473181,1124.4965468287417,5291.52,689,0.1977639943233562,1.05675,6.248714153442176,1.7999999999999998,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,1.5,1.0,11299.297688374107,14.16,10.422857142857143,-0.2639225181598063,19456.0,6974.0,3208.791103972658,982.6589583739507,4669.4400000000005,608,0.2882039491395464,1.05675,9.373071230163264,0.6,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,1.5,1.5,12325.414025736856,14.16,11.108571428571429,-0.21549636803874092,20736.0,5694.0,3654.677786592758,1048.4217503480936,4976.64,648,0.24315189423316208,1.05675,9.373071230163264,0.8999999999999999,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,1.5,2.0,13355.52247458774,14.16,11.845714285714285,-0.16343825665859568,22112.0,4318.0,4082.3476927546685,1147.6660122055737,5306.88,691,0.1943300288322973,1.05675,9.373071230163264,1.2,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,1.5,2.5,14389.166765795213,14.16,12.651428571428571,-0.10653753026634384,23616.0,2814.0,4443.936454052989,1241.2957442065992,5667.84,738,0.14016550192016897,1.05675,9.373071230163264,1.5,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,1.5,3.0,15425.69345105905,14.16,13.182857142857143,-0.06900726392251814,24608.0,1822.0,4979.899420549584,1256.727705788203,5905.92,769,0.10669095231108859,1.05675,9.373071230163264,1.7999999999999998,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,2.0,1.0,13246.984212889127,14.16,11.82857142857143,-0.16464891041162225,22080.0,4350.0,3987.2914828942344,1146.1416924810528,5299.2,690,0.19482137717586162,1.05675,12.497428306884352,0.6,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,2.0,1.5,14254.49298065728,14.16,12.548571428571428,-0.11380145278450368,23424.0,3006.0,4387.186003218607,1226.4277045794056,5621.76,732,0.14699998478010418,1.05675,12.497428306884352,0.8999999999999999,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,2.0,2.0,15264.500576221822,14.16,13.165714285714285,-0.07021791767554482,24576.0,1854.0,4844.491585454301,1265.9404678537126,5898.240000000001,768,0.10687695350947823,1.05675,12.497428306884352,1.2,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,2.0,2.5,16277.08582205058,14.16,13.611428571428572,-0.03874092009685226,25408.0,1022.0,5451.4694338614545,1291.716961633557,6097.92,794,0.07999305353507742,1.05675,12.497428306884352,1.5,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,2.0,3.0,17291.14656657977,14.16,14.158928571428572,-7.566585956416751e-05,26430.0,0.0,6040.486182498265,1393.8894548648693,6343.2,826,0.04578498241271033,1.05675,12.497428306884352,1.7999999999999998,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,2.5,1.0,15121.927373219489,14.16,13.182857142857143,-0.06900726392251814,24608.0,1822.0,4725.729125376543,1303.947729662071,5905.92,769,0.10476760539339627,1.05675,15.62178538360544,0.6,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,2.5,1.5,16108.640974845444,14.16,13.645714285714286,-0.03631961259079903,25472.0,958.0,5282.657656666068,1321.798219283616,6113.28,796,0.07629432054892288,1.05675,15.62178538360544,0.8999999999999999,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,2.5,2.0,17096.655320823626,14.16,14.108571428571429,-0.0036319612590799155,26336.0,94.0,5893.626152013209,1387.0542244723408,6320.64,823,0.048229964679535525,1.05675,15.62178538360544,1.2,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,2.5,2.5,18085.578581576516,14.16,14.158928571428572,-7.566585956416751e-05,26430.0,0.0,6819.6178769742455,1437.115422784156,6343.2,826,0.051680795462093455,1.05675,15.62178538360544,1.5,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,2.5,3.0,19075.811049857824,14.16,14.158928571428572,-7.566585956416751e-05,26430.0,0.0,7774.464667285482,1447.0604619125172,6343.2,826,0.05890627249812249,1.05675,15.62178538360544,1.7999999999999998,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,3.0,1.0,16921.44141604589,14.16,14.091428571428574,-0.004842615012106344,26304.0,126.0,5733.388208630537,1386.250552599175,6312.960000000001,822,0.048228072512148244,1.05675,18.746142460326528,0.6,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,3.0,1.5,17885.449467700048,14.16,14.158928571428572,-7.566585956416751e-05,26430.0,0.0,6621.533871367642,1435.2802485885668,6343.2,826,0.05018186238902041,1.05675,18.746142460326528,0.8999999999999999,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,3.0,2.0,18850.744515501454,14.16,14.158928571428572,-7.566585956416751e-05,26430.0,0.0,7545.999167811129,1435.0856814449148,6343.2,826,0.05717743784451407,1.05675,18.746142460326528,1.2,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,3.0,2.5,19817.102179824626,14.16,14.158928571428572,-7.566585956416751e-05,26430.0,0.0,8487.366825625622,1454.110286267276,6343.2,826,0.06430091614806681,1.05675,18.746142460326528,1.5,G,4,56.0
14,Los Rios,2334311,Corral,22.0,1.5,3.0,3.0,20784.49630452756,14.16,14.158928571428572,-7.566585956416751e-05,26430.0,0.0,9344.778380100017,1366.42790850849,6343.2,826,0.07078908530791846,1.05675,18.746142460326528,1.7999999999999998,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,1.0,1.0,10383.750686770434,14.16,9.72,-0.31355932203389825,18144.0,8286.0,2860.8220217661838,874.926416262053,4354.56,567,0.33520761580435743,1.409,6.248714153442176,0.6,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,1.0,1.5,11393.378346037214,14.16,10.285714285714285,-0.27360774818401945,19200.0,7230.0,3390.2268510101476,939.6066935061452,4608.0,600,0.2992621322249589,1.409,6.248714153442176,0.8999999999999999,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,1.0,2.0,12409.43537802018,14.16,11.005714285714287,-0.22276029055690064,20544.0,5886.0,3803.479581984343,1019.0875902853323,4930.56,642,0.25154182352689186,1.409,6.248714153442176,1.2,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,1.0,2.5,13429.906295395098,14.16,11.691428571428572,-0.1743341404358353,21824.0,4606.0,4256.5922949382675,1100.485947466438,5237.76,682,0.20654444913760048,1.409,6.248714153442176,1.5,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,1.0,3.0,14454.648082784224,14.16,12.411428571428573,-0.12348668280871662,23168.0,3262.0,4692.522620299189,1196.585067513127,5560.320000000001,724,0.1589957453913817,1.409,6.248714153442176,1.7999999999999998,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,1.5,1.0,12320.612276229425,14.16,10.98857142857143,-0.2239709443099273,20512.0,5918.0,3724.5227099034514,1014.9579741567107,4922.88,641,0.2521549981116939,1.409,9.373071230163264,0.6,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,1.5,1.5,13315.756520907511,14.16,11.708571428571428,-0.17312348668280875,21856.0,4574.0,4151.095293310169,1122.914495119294,5245.4400000000005,683,0.20453548284860648,1.409,9.373071230163264,0.8999999999999999,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,1.5,2.0,14314.832908376324,14.16,12.377142857142859,-0.12590799031476985,23104.0,3326.0,4583.398914519689,1195.3649427985831,5544.960000000001,722,0.16059129651620527,1.409,9.373071230163264,1.2,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,1.5,2.5,15316.72604748832,14.16,13.01142857142857,-0.08111380145278456,24288.0,2142.0,4998.092921754105,1217.6359574483477,5829.12,759,0.11893516294922123,1.409,9.373071230163264,1.5,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,1.5,3.0,16321.423502557656,14.16,13.508571428571427,-0.04600484261501222,25216.0,1214.0,5573.844249632684,1271.8833771770526,6051.84,788,0.08818300568449905,1.409,9.373071230163264,1.7999999999999998,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,2.0,1.0,14192.229902456085,14.16,12.411428571428573,-0.12348668280871662,23168.0,3262.0,4421.666556877694,1187.5618018476166,5560.320000000001,724,0.15694613462012558,1.409,12.497428306884352,0.6,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,2.0,1.5,15169.513496606918,14.16,12.959999999999999,-0.08474576271186449,24192.0,2238.0,4911.902749164248,1231.2971063519772,5806.08,756,0.12191490950841574,1.409,12.497428306884352,0.8999999999999999,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,2.0,2.0,16149.012814548847,14.16,13.525714285714285,-0.04479418886198554,25248.0,1182.0,5414.262338818806,1293.476805902046,6059.52,789,0.08576477031350885,1.409,12.497428306884352,1.2,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,2.0,2.5,17131.12992126278,14.16,14.057142857142857,-0.007263922518159831,26240.0,190.0,5978.066176955016,1378.9559025043848,6297.6,820,0.05250089699379371,1.409,12.497428306884352,1.5,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,2.0,3.0,18114.939917149783,14.16,14.158928571428572,-7.566585956416751e-05,26430.0,0.0,6838.286033594041,1409.7859791728645,6343.2,826,0.05182206036273512,1.409,12.497428306884352,1.7999999999999998,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,2.5,1.0,15995.116948011335,14.16,13.491428571428573,-0.04721549636803865,25184.0,1246.0,5292.823517124938,1294.6311378086682,6044.160000000001,787,0.08726713100386868,1.409,15.62178538360544,0.6,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,2.5,1.5,16952.9116944478,14.16,14.022857142857145,-0.00968523002421294,26176.0,254.0,5826.706020274982,1374.1391032382717,6282.240000000001,818,0.05377683819882499,1.409,15.62178538360544,0.8999999999999999,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,2.5,2.0,17912.004277543194,14.16,14.158928571428572,-7.566585956416751e-05,26430.0,0.0,6621.022604098673,1391.3140219951742,6343.2,826,0.05017799354854391,1.409,15.62178538360544,1.2,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,2.5,2.5,18872.068014091747,14.16,14.158928571428572,-7.566585956416751e-05,26430.0,0.0,7563.992091034743,1419.6195126858147,6343.2,826,0.05731359314700074,1.409,15.62178538360544,1.5,G,4,56.0
14,Los Rios,2334311,Corral,22.0,2.0,2.5,3.0,19832.953149071054,14.16,14.158928571428572,-7.566585956416751e-05,26430.0,0.0,8480.301099988725,1419.8251539287185,6343.2,826,0.06424744868202899,1.409,15.62178538360544,1.7999999999999998,G,4,56.0
